BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1006, ,R4,762 PARK PLACE,3B,11216,1,0,1,0,0,2016,2,R4,998394,5/11/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1007, ,R4,762 PARK PLACE,3C,11216,1,0,1,0,0,2016,2,R4,890968,5/9/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1008, ,R4,762 PARK PLACE,3D,11216,1,0,1,0,0,2016,2,R4,1131757,5/7/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1009, ,R4,762 PARK PLACE,4A,11216,1,0,1,0,0,2016,2,R4,794235,5/10/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1010, ,R4,762 PARK PLACE,4B,11216,1,0,1,0,0,2016,2,R4,1030884,5/7/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1011, ,R4,762 PARK PLACE,4C,11216,1,0,1,0,0,2016,2,R4,931698,5/4/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1012, ,R4,762 PARK PLACE,4D,11216,1,0,1,0,0,2016,2,R4,1160805,5/11/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1013, ,R4,762 PARK PLACE,5A,11216,1,0,1,0,0,2016,2,R4,795000,5/8/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1014, ,R4,762 PARK PLACE,5B,11216,1,0,1,0,0,2016,2,R4,1089527,9/20/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1015, ,R4,762 PARK PLACE,5C,11216,1,0,1,0,0,2016,2,R4,999921,5/8/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1016, ,R4,762 PARK PLACE,5D,11216,1,0,1,0,0,2016,2,R4,1165896,5/14/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1017, ,R4,762 PARK PLACE,6A,11216,1,0,1,0,0,2016,2,R4,893623,7/13/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1018, ,R4,762 PARK PLACE,6B,11216,1,0,1,0,0,2016,2,R4,1181170,5/9/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1019, ,R4,762 PARK PLACE,6C,11216,1,0,1,0,0,2016,2,R4,962246,5/17/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1020, ,R4,762 PARK PLACE,6D,11216,1,0,1,0,0,2016,2,R4,1288086,5/14/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1021, ,R4,762 PARK PLACE,PH1,11216,1,0,1,0,0,2016,2,R4,1600000,5/9/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1022, ,R4,762 PARK PLACE,PH2,11216,1,0,1,0,0,2016,2,R4,731615,5/22/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1240,1023, ,R4,762 PARK PLACE,PH3,11216,1,0,1,0,0,2016,2,R4,1013490,5/4/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1241,1018, ,R4,910 PARK PLACE,5A,11216,1,0,1,0,0,0,2,R4,550000,11/28/2017
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1008, ,R4,834 STERLING PLACE,202,11216,1,0,1,0,0,2012,2,R4,659000,6/13/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1011, ,R4,834 STERLING PLACE,205,11216,1,0,1,0,0,2012,2,R4,795000,10/4/2017
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1014, ,R4,834 STERLING PLACE,208,11216,1,0,1,0,0,2012,2,R4,778961,11/15/2017
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1021, ,R4,834 STERLING PLACE,307,11216,1,0,1,0,0,2012,2,R4,620042,7/30/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1025, ,R4,834 STERLING PLACE,403,11216,1,0,1,0,0,2012,2,R4,835000,3/16/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1027, ,R4,834 STERLING PLACE,405,11216,1,0,1,0,0,2012,2,R4,850000,4/20/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1033, ,R4,834 STERLING PLACE,503,11216,1,0,1,0,0,2012,2,R4,845000,8/30/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1041, ,R4,834 STERLING PLACE,603,11216,1,0,1,0,0,2012,2,R4,875000,3/19/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1047, ,R4,834 STERLING PLACE,PH1,11216,1,0,1,0,0,2012,2,R4,850238,10/10/2017
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1051, ,R4,834 STERLING PLACE,PH5,11216,1,0,1,0,0,2012,2,R4,896060,11/20/2017
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1247,1053, ,R4,834 STERLING PLACE,PH7,11216,1,0,1,0,0,2012,2,R4,728000,10/6/2017
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1266,1109, ,R4,382 EASTERN PARKWAY,2B,11225,1,0,1,0,0,1921,2,R4,745000,6/26/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1272,1041, ,R4,866 EASTERN PARKWAY,3E,11213,1,0,1,0,0,0,2,R4,999950,6/5/2018
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1283,1001, ,R4,346 NEW YORK AVENUE,1A,11213,1,0,1,0,0,1920,2,R4,680000,11/2/2017
3,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,1283,1019, ,R4,346 NEW YORK AVENUE,5C,11213,1,0,1,0,0,1920,2,R4,0,6/4/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1124,28, ,S3,958 ATLANTIC AVENUE, ,11238,3,1,4,2000,2520,1920,2,S3,1250000,4/12/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1199,7, ,S9,573 FRANKLIN AVE, ,11238,3,2,5,1622,4960,1910,2,S9,1370000,8/31/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1207,3, ,S4,579 NOSTRAND AVENUE, ,11216,4,1,5,1388,3054,1910,2,S4,0,7/31/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1241,77, ,S4,863 STERLING PLACE,3,11216,4,1,5,1850,2996,1903,2,S4,1250000,2/8/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1241,77, ,S4,863 STERLING PLACE,3,11216,4,1,5,1850,2996,1903,2,S4,0,2/22/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1245,8, ,S3,747 FRANKLIN AVENUE, ,11238,3,1,4,1463,3150,1931,2,S3,0,10/20/2017
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1248,3, ,S4,747 NOSTRAND AVE, ,11216,4,1,5,1547,3189,1910,2,S4,0,8/17/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2B,1248,8, ,S9,725-735 STERLING PLACE, ,11216,2,6,8,2400,4800,1910,2,S9,0,5/1/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1282,1, ,S4,265 ROGERS AVENUE, ,11225,4,1,5,2775,8337,1920,2,S4,0,5/29/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1360,56, ,S3,158 UTICA AVENUE,3,11213,3,1,4,1800,3000,1910,2,S3,0,3/1/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1360,56, ,S3,158 UTICA AVENUE,3,11213,3,1,4,1800,3000,1910,2,S3,970000,9/6/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2B,1360,60, ,S5,162A UTICA AVENUE, ,11213,6,1,7,2048,3300,1915,2,S5,1100000,3/19/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2B,1361,10, ,S5,147 UTICA AVENUE,16,11213,6,1,7,1613,4541,1910,2,S5,2750500,1/9/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2B,1361,11, ,S5,145 UTICA AVENUE, ,11213,6,1,7,1613,5059,1910,2,S5,0,1/9/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1374,7, ,S4,207 ROCHESTER AVENUE, ,11213,4,1,5,4000,7790,1919,2,S4,0,7/25/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2B,1377,37, ,S9,1339 ST. JOHNS PLACE, ,11213,6,3,9,2800,10080,1907,2,S9,0,12/14/2017
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1388,10, ,S3,307 ALBANY AVENUE, ,11213,3,1,4,1700,3808,1923,2,S3,1325000,11/7/2017
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,1400,63, ,S3,1519 PRESIDENT, ,11213,3,1,4,5640,2990,1920,2,S3,0,8/9/2018
3,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2B,1408,47, ,S9,344 UTICA AVENUE, ,11213,6,3,9,4820,8040,1930,2,S9,0,7/24/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1132,1305, ,R1,591 WASHINGTON AVENUE,501,11238,1,0,1,0,0,2007,2,R1,1095000,4/6/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1147,1107, ,R1,655 WASHINGTON AVENUE,4B,11238,1,0,1,0,0,2005,2,R1,670000,12/29/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1147,1207, ,R1,651 WASHINGTON AVENUE,5F,11238,1,0,1,0,0,2008,2,R1,700000,5/30/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1148,1001, ,R1,810 BERGEN STREET,1,11238,1,0,1,0,0,1931,2,R1,1375000,7/24/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1154,1203, ,R1,622 GRAND AVENUE,103,11238,1,0,1,0,0,2009,2,R1,865000,3/27/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1162,1002, ,R1,493 PARK PLACE,1R,11238,1,0,1,0,0,1915,2,R1,800000,5/22/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1162,1104, ,R1,491 PARK PLACE,2R,11238,1,0,1,0,0,1915,2,R1,478000,3/30/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1177,1004, ,R1,832 CLASSON AVENUE,2R,11238,1,0,1,0,0,1920,2,R1,650000,9/13/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1199,1101, ,R1,583 FRANKLIN AVENUE,1,11238,1,0,1,0,0,2017,2,R1,1271497,10/30/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1199,1102, ,R1,583 FRANKLIN AVENUE,2,11238,1,0,1,0,0,2017,2,R1,930000,11/2/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1199,1103, ,R1,583 FRANKLIN AVENUE,3,11238,1,0,1,0,0,2017,2,R1,955000,11/15/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1199,1104, ,R1,583 FRANKLIN AVENUE,4,11238,1,0,1,0,0,2017,2,R1,980000,10/26/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1206,1105, ,R1,1200 PACIFIC STREET,3L,11216,1,0,1,0,0,0,2,R1,962000,1/10/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1207,1003, ,R1,1239 DEAN STREET,2,11216,1,0,1,0,0,1905,2,R1,885000,11/20/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1222,1006, ,R1,875 ST MARKS AVENUE,3A,11213,1,0,1,0,0,1899,2,R1,805000,9/12/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1222,1007, ,R1,875 ST. MARKS AVENUE,3B,11213,1,0,1,0,0,1899,2,R1,565000,1/26/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1226,1006, ,R1,727 PROSPECT PLACE,3B,11216,1,0,1,0,0,2006,2,R1,677000,12/27/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1230,1006, ,R1,177 KINGSTON AVENUE,3B,11213,1,0,1,0,0,0,2,R1,615000,7/10/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1233,1104, ,R1,765 PARK PLACE,2B,11216,1,0,1,0,0,2007,2,R1,770100,4/13/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1238,1005, ,R1,658 PARK PLACE,5,11216,1,0,1,0,0,1931,2,R1,999999,5/10/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1238,1006, ,R1,658 PARK PLACE,6,11216,1,0,1,0,0,1931,2,R1,935000,8/2/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1238,1008, ,R1,658 PARK PLACE,8,11216,1,0,1,0,0,1931,2,R1,910000,4/30/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1238,1009, ,R1,658 PARK PLACE,9,11216,1,0,1,0,0,1931,2,R1,1020000,7/11/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1266,1007, ,R1,362 EASTERN PARKWAY,4A,11225,1,0,1,0,0,2006,2,R1,780000,11/1/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1340,1101, ,R1,90 TROY AVENUE,1,11213,1,0,1,0,0,2016,2,R1,0,12/14/2017
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1378,1003, ,R1,1359 ST. JOHN'S PLACE,3,11213,1,0,1,0,0,1931,2,R1,650000,9/6/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1388,1003, ,R1,881 EASTERN PARKWAY,3,11213,1,0,1,0,0,0,2,R1,750000,8/29/2018
3,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1394,1006, ,R1,1553 UNION STREET,3,11213,1,0,1,0,0,0,2,R1,100000,7/12/2018
3,CROWN HEIGHTS,21 OFFICE BUILDINGS                        ,4,1223,5, ,O5,907 ST MARKS AVE, ,11213,0,2,2,2378,7200,1910,4,O5,2900000,7/20/2018
3,CROWN HEIGHTS,21 OFFICE BUILDINGS                        ,4,1397,9, ,O5,1136 EASTERN PARKWAY, ,11213,0,2,2,2372,3362,1901,4,O5,1360000,7/31/2018
3,CROWN HEIGHTS,22 STORE BUILDINGS                         ,4,1219,33, ,K7,1078 BERGEN STREET, ,11216,3,1,4,2505,4320,1910,4,K7,1500000,3/20/2018
3,CROWN HEIGHTS,22 STORE BUILDINGS                         ,4,1299,42, ,K2,382 KINGSTON AVENUE, ,11225,0,2,2,1400,2400,1925,4,K2,995000,3/27/2018
3,CROWN HEIGHTS,22 STORE BUILDINGS                         ,4,1384,42, ,K4,1426 ST JOHNS PLACE, ,11213,0,1,1,1178,1760,1920,4,K4,0,11/28/2017
3,CROWN HEIGHTS,22 STORE BUILDINGS                         ,4,1385,6, ,K1,247 UTICA AVENUE, ,11213,0,1,1,3795,3760,1920,4,K1,0,8/15/2018
3,CROWN HEIGHTS,22 STORE BUILDINGS                         ,4,1385,8, ,K4,245 UTICA AVENUE, ,11213,0,2,2,1893,3000,1917,4,K4,0,8/15/2018
3,CROWN HEIGHTS,26 OTHER HOTELS                            ,4,1417,9, ,H9,630 CROWN STREET, ,11213,0,1,1,17890,11200,1931,4,H9,0,1/16/2018
3,CROWN HEIGHTS,27 FACTORIES                               ,4,1192,63, ,F5,962 FRANKLIN AVENUE, ,11225,0,0,0,13109,12968,1920,4,F5,33000000,11/17/2017
3,CROWN HEIGHTS,27 FACTORIES                               ,4,1257,10, ,F5,247 BROOKLYN AVENUE, ,11213,4,3,7,2025,5440,1931,4,F5,2250000,3/20/2018
3,CROWN HEIGHTS,28 COMMERCIAL CONDOS                       ,4,1412,1201, ,RA,1510-1520 CARROLL STREET,M1,11213,0,0,1,0,0,1924,4,R5,0,7/16/2018
3,CROWN HEIGHTS,28 COMMERCIAL CONDOS                       ,4,1417,1187, ,R5,580 CROWN STREET,R1,11213,0,1,1,0,0,2007,4,R5,20000,12/1/2017
3,CROWN HEIGHTS,29 COMMERCIAL GARAGES                      ,4,1163,23, ,G6,PROSPECT PLACE, ,0,0,0,0,2812,0,0,4,G6,6000000,6/27/2018
3,CROWN HEIGHTS,29 COMMERCIAL GARAGES                      ,4,1163,127, ,G7,N/A PROSPECT PLACE, ,0,0,0,0,5040,0,0,4,G7,0,6/27/2018
3,CROWN HEIGHTS,29 COMMERCIAL GARAGES                      ,4,1174,18, ,G2,484-490 STERLING PLACE, ,11238,0,1,1,9825,9825,1900,4,G2,15000000,10/10/2017
3,CROWN HEIGHTS,29 COMMERCIAL GARAGES                      ,4,1280,28, ,G7,1042 PRESIDENT STREET, ,11225,0,0,0,6269,0,0,4,G7,150000,5/31/2018
3,CROWN HEIGHTS,29 COMMERCIAL GARAGES                      ,4,1342,25, ,G1,1710 PACIFIC STREET, ,11213,0,1,1,2143,1700,1928,4,G1,425000,9/5/2018
3,CROWN HEIGHTS,29 COMMERCIAL GARAGES                      ,4,1369,44, ,G2,490 RALPH AVENUE, ,11233,0,1,1,3883,3883,1967,4,G2,304275,7/26/2018
3,CROWN HEIGHTS,30 WAREHOUSES                              ,4,1192,66, ,E9,972 FRANKLIN AVENUE, ,11225,0,0,0,58431,845,1920,4,E9,0,11/17/2017
3,CROWN HEIGHTS,31 COMMERCIAL VACANT LAND                  ,4,1133,13, ,V1,962 PACIFIC STREET, ,11238,0,0,0,33415,0,0,4,V1,0,8/2/2018
3,CROWN HEIGHTS,31 COMMERCIAL VACANT LAND                  ,4,1133,13, ,V1,962 PACIFIC STREET, ,11238,0,0,0,33415,0,0,4,V1,0,8/2/2018
3,CROWN HEIGHTS,31 COMMERCIAL VACANT LAND                  ,4,1207,6, ,V1,1266 PACIFIC STREET, ,11216,0,0,0,2861,0,0,4,V1,2200000,7/12/2018
3,CROWN HEIGHTS,31 COMMERCIAL VACANT LAND                  ,4,1226,43, ,V1,NOSTRAND AVENUE, ,0,0,0,0,800,0,0,4,V1,41526,5/18/2018
3,CROWN HEIGHTS,32 HOSPITAL AND HEALTH FACILITIES          ,4,1163,1, ,I6,520 PROSPECT PLACE, ,11238,0,1,1,41764,118230,1975,4,I6,64000000,6/25/2018
3,CROWN HEIGHTS,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,4,1220,63, ,P8,725 ST MARKS AVENUE, ,11216,0,1,1,13056,6560,1931,4,P8,0,6/29/2018
3,CROWN HEIGHTS,37 RELIGIOUS FACILITIES                    ,4,1132,4, ,M1,599 WASHINGTON AVENUE, ,11238,0,1,1,2747,5141,1930,4,M1,2800000,4/30/2018
3,CROWN HEIGHTS,37 RELIGIOUS FACILITIES                    ,4,1149,61, ,M1,525 ST MARKS AVENUE, ,11238,0,1,1,4153,7560,1900,4,M1,4800000,4/5/2018
3,CROWN HEIGHTS,37 RELIGIOUS FACILITIES                    ,4,1163,27, ,M1,554 PROSPECT PLACE, ,11238,0,1,1,11956,7230,1930,4,M1,4100000,4/17/2018
3,CROWN HEIGHTS,37 RELIGIOUS FACILITIES                    ,4,1254,63, ,M9,721 LINCOLN PLACE, ,11216,0,1,1,32360,10776,1931,4,M9,0,12/21/2017
3,CROWN HEIGHTS,37 RELIGIOUS FACILITIES                    ,4,1261,8, ,M9,716 LINCOLN PLACE, ,11216,0,1,1,4346,4346,1931,4,M9,0,12/21/2017
3,CROWN HEIGHTS,37 RELIGIOUS FACILITIES                    ,4,1390,29, ,M1,1340 LINCOLN PLACE, ,11213,0,2,2,1620,1332,1920,4,M1,0,4/18/2018
3,CROWN HEIGHTS,37 RELIGIOUS FACILITIES                    ,4,1392,75, ,M9,1233 EASTERN PARKWAY, ,11213,0,3,3,3771,6162,1925,4,M9,4560000,1/17/2018
3,CROWN HEIGHTS,41 TAX CLASS 4 - OTHER                     ,4,1126,13, ,Z9,1072 ATLANTIC AVE, ,11238,0,0,0,22250,0,0,4,Z9,0,3/12/2018
3,CROWN HEIGHTS,41 TAX CLASS 4 - OTHER                     ,4,1231,14, ,Z9,691 FRANKLIN AVENUE, ,11238,0,0,0,1129,0,0,4,Z9,1000,11/17/2017
3,CROWN HEIGHTS,41 TAX CLASS 4 - OTHER                     ,4,1231,14, ,Z9,691 FRANKLIN AVENUE, ,11238,0,0,0,1129,0,0,4,Z9,951100,11/17/2017
3,CROWN HEIGHTS,41 TAX CLASS 4 - OTHER                     ,4,1231,15, ,Z9,689 FRANKLIN AVENUE, ,11238,0,0,0,950,0,0,4,Z9,0,12/20/2017
3,CROWN HEIGHTS,41 TAX CLASS 4 - OTHER                     ,4,1339,33, ,Z9,1966 ATLANTIC AVENUE, ,11233,0,0,0,2000,0,0,4,Z9,237000,6/22/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1140,1213, ,RG,802 DEAN STREET,PS4,11238,0,0,1,0,0,0,4,RG,0,1/3/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1154,1003, ,RG,364 ST MARKS AVENUE,P3,11238,0,0,1,0,0,2005,4,RG,0,4/17/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1154,1007, ,RG,364 ST MARKS AVENUE,P7,11238,0,0,1,0,0,2005,4,RG,0,1/19/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1167,1047, ,RP,475 STERLING PLACE,PK 2,11238,0,0,1,0,0,0,4,RP,0,12/6/2017
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1167,1048, ,RP,475 STERLING PLACE,PK 3,11238,0,0,1,0,0,0,4,RP,0,7/9/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1178,1109, ,RG,823 CLASSON AVENUE,PS 9,11238,0,0,1,0,0,2011,4,RG,0,7/10/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1201,1042, ,RP,1311 PACIFIC STREET,P-J,11216,0,0,1,0,0,0,4,RP,0,10/18/2017
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1217,1147, ,RG,954 BERGEN STREET,P11,11216,0,0,1,0,0,1914,4,RG,0,7/17/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1024, ,RG,762 PARK PLACE,P1,11216,0,0,1,0,0,2016,4,RG,0,7/13/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1025, ,RG,762 PARK PLACE,P2,11216,0,0,1,0,0,2016,4,RG,0,5/9/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1026, ,RG,762 PARK PLACE,P3,11216,0,0,1,0,0,2016,4,RG,0,5/11/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1027, ,RG,762 PARK PLACE,P4,11216,0,0,1,0,0,2016,4,RG,0,5/14/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1028, ,RG,762 PARK PLACE,P5,11216,0,0,1,0,0,2016,4,RG,0,5/17/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1029, ,RG,762 PARK PLACE,P6,11216,0,0,1,0,0,2016,4,RG,0,5/7/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1030, ,RG,762 PARK PLACE,P7,11216,0,0,1,0,0,2016,4,RG,0,5/11/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1031, ,RG,762 PARK PLACE,P8,11216,0,0,1,0,0,2016,4,RG,0,5/11/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1032, ,RG,762 PARK PLACE,P9,11216,0,0,1,0,0,2016,4,RG,0,5/7/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1033, ,RG,762 PARK PLACE,P10,11216,0,0,1,0,0,2016,4,RG,0,5/4/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1034, ,RG,762 PARK PLACE,P11,11216,0,0,1,0,0,2016,4,RG,40000,5/9/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1240,1035, ,RG,762 PARK PLACE,P12,11216,0,0,1,0,0,2016,4,RG,0,5/10/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1247,1055, ,RP,834 STERLING PLACE,PS1,11216,0,0,1,0,0,2012,4,RP,0,10/10/2017
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1247,1066, ,RP,834 STERLING PLACE,PS12,11216,0,0,1,0,0,2012,4,RP,28182,7/30/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1272,1006, ,RG,866 EASTERN PARKWAY,PS2,11213,0,0,1,0,0,0,4,RG,20000,6/5/2018
3,CROWN HEIGHTS,44 CONDO PARKING                           ,4,1272,1013, ,RG,866 EASTERN PARKWAY,PS9,11213,0,0,1,0,0,0,4,RG,0,6/5/2018
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1222,1111, ,RS,863 ST MARKS AVENUE,S1,11213,0,0,1,0,0,2005,4,RS,0,3/28/2018
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1222,1112, ,RS,863 ST MARKS AVENUE,S2,11213,0,0,1,0,0,2005,4,RS,0,3/28/2018
